odai_type,odai,response,score,predicted_score
text,腕相撲大会。「こいつには勝てる！」なぜ？,紙で作った力士を持ってオロオロしてる,0.7499999999999998,[1.095703125]
text,彼女と花火大会デート。盛り上がりません。なぜ？,２時間で３０発しか上がらない,1.0,[1.123046875]
text,女子アイドルグループ。「ははぁ～ん この子、ソロデビュー決まったな」その理由とは？,電話にでたと思ったら｢いいとも！｣,1.0,[1.2333984375]
text,これから好きな人に告白するリスナーに何てことを…。女性DJ、何と言った？,「ごめんなさい！」って食い気味に言われたら面白いですよね,0.5,[0.7060546875]
text,おじいちゃん５人が変身！「お年寄り戦隊ジジレンジャー」今週のタイトルとは？,「みんなの思いがヒザや腰に！」の巻,0.5,[0.82666015625]
text,小学校の校歌「何だそれ！？」その歌い出しとは？,旧校舎には 近付くな,1.0,[0.5419921875]
text,誰が行くか！「２泊３日 ○○○ツアー」とは？,２泊３日他社のツアーを尾行ツアーを尾行ツアー,1.0,[2.390625]
text,「このおしゃべり目覚まし時計、腹立つな～」何を言い出した？,オマエのようなもんにも朝がきたぞ,0.5,[1.03515625]
text,「もっといいのつけてやれよ・・・」レスラー・グレート真木についたキャッチフレーズとは？,初対面でもしゃべりやすい　グレート真木！,0.5,[2.72265625]
text,このエステティシャン,最後に「エ！ス！テ」と背中をたたく,1.0,[0.0269012451171875]
text,大学のテニスサークル。新入生が「この先輩たち、モテないだろうなあ…」なぜ？,ボールにディープキスしてからサーブする,1.0,[1.0439453125]
text,稽古中。弟子たちを集めて言うことか！振分親方、何と言った？,決めた！俺のファンのことをフリワケーゼって言うことにした！,1.0,[0.49072265625]
text,１０文字作文。テーマは「しょぼん…」,ヘイパス！パス！パ…,1.0,[0.0121612548828125]
text,客が口をそろえて「アホやわ～」アホアホバーガー どんな店？,靴下があちこちにぬぎすてられている,1.0,[1.04296875]
text,このコーヒーのＣＭ ダメだなあ…。どんなの？,水着の女性がジョッキを持ってる,0.5,[0.68017578125]
text,プロレスラー高山善廣が料理番組に出演。料理の先生が「はあ？」何と言った？,これ生で食べるのが一番うまいよ,0.5,[1.322265625]
text,コンプライアンスを気にしすぎたヒーロー戦隊でありそうなシーンとは？,合体は卑わいなので「接着！」,1.0,[0.86669921875]
text,お見合いに立ち会った阿藤さん。「余計なこと言うなあ…」何と言った？,へぇー！メイクすると別人だね！,0.5,[1.1640625]
text,「きょうの料理」にて。今年からギャラ上がったのかな…？土井善晴先生、何と言った？,魔法の言葉教えましょか？「もう辞める！」や,-0.5,[1.1748046875]
text,蛭子さんが福岡の屋台リポートでニヤニヤ。何と言った？,店員さんこんなに近いとおいしいって言うしかないよね,1.0,[1.046875]
text,ホラーマニアだらけの結婚式ってどんなの？,入場のときドレスのすそを日本人形が持っている,0.5,[-0.1549072265625]
text,僕の彼女もしかして忍者かも！？なぜ？,鏡にルージュで「ドロン」と書いてあった,1.0,[0.82568359375]
text,週刊少年ヨンデーで連載中の“少年探偵ナゾトケルくん”。「これは終わるな…」その理由とは？,難解な事件はすべて霊の仕業にする,1.0,[1.1650390625]
text,店員がイケメンだらけの家電量販店「イケメンでんき」ってどんなの？,キャ電って言う,1.0,[1.6435546875]
text,カリスマロック歌手・シャウト矢吹が草野球に参加。「やっぱりロックだなあ」何をした？,延長戦のことをアンコールと呼ぶ,1.0,[0.90087890625]
text,カリスマロック歌手・シャウト矢吹。「プライベートもロックすぎる！」なぜ？,ゲップが「ゲラウェイ」,1.0,[0.442138671875]
text,「ちゃんとしてください！」峯岸みなみ、卒業スピーチで何と言った？,関節痛がひどくなったので卒業します,0.5,[1.7255859375]
text,高校相撲部の新入生勧誘。「ウソ～」チラシに何と書かれていた？,ミキティ来るよ,1.0,[0.237548828125]
text,阿藤快さんの新春お宅訪問。「余計なこと言うなぁ・・・」何と言った？,督促状来てたよ,1.0,[1.1015625]
text,チアリーダーに野球部員たちがイラッ！その理由とは？,応援席で扇風機が回ってる,1.0,[0.857421875]
text,千葉真子さんが駅伝チームの監督に。選手が「はぁ！？」レース中に何と言った？,今の車のナンバーあたしの誕生日と同じー！,0.5,[0.2056884765625]
text,ダメダメドキュメント番組「マグロVS漁師」。どんなシーンがありそう？,「おいおいそれじゃ釣れないぜー！」とマグロがしゃべり出す,0.7499999999999998,[1.9140625]
text,お客が口々に「ビールがすすまない！」どんなビアガーデン？,男の人がレオタード姿でビールを運んでくる,1.0,[1.4560546875]
text,「なんだこのデパート！！」エレベーターガール、何と言った？,今のはアドリブでございます,1.0,[0.5048828125]
text,PK戦。次に蹴る選手を見てチームメイトが「こいつ選ぶんじゃなかった」なぜ？,「どっちのゴールを狙えばいいんだ？」と聞いてきた,0.5,[1.341796875]
text,サラリーマン川柳ならぬ「イケメン川柳」とは？,イケメンを 叱った上司は シカトされ,0.5,[1.44921875]
text,なんじゃそれ！「月刊,東西線ならではの葛藤！山手線だからこその苦悩！,1.0,[0.099365234375]
text,「大物女優か！」とちょくちょくつっこまれる小学４年生・西園寺しずか。友達の誕生会で何をした？,自分以外の顔にモザイクを入れた集合写真をブログにアップ,1.0,[0.1048583984375]
text,ギャルが音声案内するカーナビ。何と言った？,え？そっちじゃねーしょ。道間違えてんじゃねーよ。元彼かよ,0.5,[0.84619140625]
text,ななみちゃんが商店街を散歩する番組「ななみ散歩」がスタート。ニセモノだろ！何と言った？,ババア！長生きしろよ！,1.0,[0.485595703125]
text,サッカーの試合中。「監督、ボクに行かせてください！」「いやムリ！」何があった？,素振りしてる,0.5,[0.69140625]
text,サラリーマン川柳ならぬ「くいしんぼう川柳」とは？,ドーナッツ穴からのぞくハンバーグ,1.0,[0.91064453125]
text,店員が全員 元力士。コンビニ「どすこいマート」ってどんなの？,キャッチコピーが「品数は舞の海級」,0.5,[2.458984375]
text,５人の予備校生が変身！「受験戦隊ウカルンジャー」,「悪魔の誘惑！『仲間になれば偏差値を上げてやる』」の巻,1.0,[0.8876953125]
text,クリスマスイブにサンタさんが“ふて寝”。何があった？,デザイナーズマンションがややこしい,1.0,[0.22021484375]
text,セレブにウケそうな「あるあるネタ」ってどんなの？,日本にいる友人よりモナコにいる友人の方が多い,0.5,[0.359375]
text,上司に気に入られることばかり考えている若手社員タイコモチオ。会社のバーベキューパーティーで何をした？,「このトウモロコシの芯が部長で粒が我々なんですわ」,1.0,[1.20703125]
text,１０文字作文。テーマは「ウソつけ！」,怒らないから言ってみ,0.5,[0.91552734375]
text,「この家庭教師はクビにしよ・・・」なぜ？,雨の日は来ない,0.5,[0.302001953125]
text,アホアホ写真展。この写真のキャプションとは？,大学生の娘から届いた写真「彼氏できました」,0.5,[0.339599609375]
text,ハワイ行きの機内にて。それわざわざＣＡを呼んでまで言うことか！山下さん、何と言った？,僕のアロハについてるパイナップルうまそうでしょ,1.0,[1.6005859375]
text,「あのキャディー、ダメだなあ…」なぜ？,ナイスショットすると氷砂糖を口に入れてくる,0.5,[0.84521484375]
text,野球教室。子どもたちが「え～っ！」槙原寛己さん、何と言った？,やめろ！服が汚れる！,1.0,[1.017578125]
text,２５年間売れない演歌歌手・下積長子。最近ちょっとテンションが上がったこととは？,テレビに「アナログ」と出るのはうちだけじゃないと知った,0.5,[0.052642822265625]
text,このファミリーカーのCM、ダメだなぁ・・・どんなの？,キャッチコピーが「人間の欲望にはブレーキがきかない」,1.0,[0.60693359375]
text,押忍！ムチャクチャ高校の「夏休みの宿題」とは？,北海道を寄せる,0.5,[0.93603515625]
text,ＮＨＫの人気キャラクターななみちゃんの一言に「やっぱりニセモノだろ！」何と言った？,この苦いところがうまいんだよ,0.5,[0.5791015625]
text,ルパン三世『峰不二子』が書いたエッセイのタイトルとは？,峰作（ほうさく）,0.5,[-1.9423828125]
text,９９％の人が「使いにくい」と答えた携帯電話とは？,まず母につながる,0.5,[1.0615234375]
text,アカデミー賞授賞式。プレゼンターが「こいつにオスカー像を渡すんじゃなかった…」なぜ？,よーく見てたら体に良いサプリを紹介しだした,1.0,[0.32177734375]
text,なんじゃそれ！テレビ番組「ザ・衝撃映像１００本！」テレビ欄に書かれた見出しとは？,でかめのゴリラが丸太でドーン！,0.5,[0.36328125]
text,女の子５人組の「なんてったって戦隊アイドルンジャー」今週のタイトルとは？,「戦いたくない！だって友達が勝手に応募したんだもん！」の巻,1.0,[0.90185546875]
text,クリスマスイブにサンタさんが“ふて寝”。何があった？,お猿のシンバルが止まらなくなった,0.5,[0.24560546875]
text,「何でも家電にたとえないでください…」細川茂樹さん、何と言った？,大丈夫？顔がブルーレイだよ？,0.5,[0.728515625]
text,全校生徒からウザいと言われる体育教師・元気田イクゾー。新入生を前に何をした？,「勉強第一！」と話し始め「勉強は二の次！」で話し終えた,0.5,[1.134765625]
text,プロレスラー高山善廣さんが彼女の両親に結婚のあいさつ。両親が「はあ？」何と言った？,これつまらない技ですがどうぞ,1.0,[0.59326171875]
text,この旅番組ダメだなあ・・・。どんなの？,すべての名所を｢大阪やとあそこやな｣とたとえる,1.0,[0.74755859375]
text,お化け屋敷。「怖くない・・・・」その理由とは？,ぜんぶ一人でやってる,-1.0,[0.2381591796875]
text,１０文字作文。テーマは「なんでやねん！」,肉を全部焼いて捨てる,0.5,[0.62744140625]
text,松木さんが女子サッカーチームにインタビュー。「ちゃんとしてください」何と言った？,サッカー用語に「夜の」って付けるとなぜかいやらしくなるんだよ,1.0,[0.66943359375]
text,ウザすぎる体育教師・元気田イクゾー。教え子の同窓会に呼ばれて何をした？,「では 今から卒業式に出した宿題をチェックします 幸せになれたか？」,0.5,[0.1011962890625]
text,恋愛ゲーム。憧れの女の子キャラ大喜利子からクリスマス・イブに電話。「期待したのに…」何と言われた？,お願いっ！トナカイ役が1人足りないの,0.5,[0.7060546875]
text,動物園。パンダが飼育員にイラッ！その理由とは？,照明がブラックライト,1.0,[0.666015625]
text,バンドメンバー募集のチラシ。「なんじゃそれ！」何と書かれていた？,デンデケデケデケってやつが弾ける方募集,0.5,[1.1806640625]
text,週刊少年ヨンデーで連載中のグルメ漫画“料理少年・味太郎”。「これは終わるな…」その理由とは？,決めゼリフが「焼けば食えるさ！」,1.0,[2.17578125]
text,ギャングたちが「はは～ん、こいつ覆面捜査官だな・・・」その理由とは？,目の前を通ったパトカー見て「おっ！新車！」,1.0,[1.31640625]
text,この通販番組、イヤだなあ…。その理由とは？,番組のＥNＤにてＮＧ集,0.5,[0.3427734375]
text,キャストが全員“元力士”「東京ドスコイーランド」ってどんなの？,熊のキャラクターがツボに入ったびんつけ油を塗ってくれる,1.0,[0.292236328125]
text,女性ＤＪ、クリスマス前に彼氏にフラれたな…。何と言った？,メンズの腕時計を高く買ってくれる方FAX待ってます,1.0,[0.1881103515625]
text,関西のおばちゃんたちが宇宙人と戦う映画「オバチャン・ウォーズ」どんなシーンがありそう？,敵に「この宇宙船なんぼや思う？」,1.0,[1.05078125]
text,プロレスラー高山善廣さんがロケ番組「民家に泊まろう」に出演。「はぁ？」何と言った？,条件的には二番目のばあさんの家だな,1.0,[1.2158203125]
text,映画「不良少女とよばれて２００７」完成。会見で「何だそれ！」いとうまい子さん、何と言った？,アイルビーバック,1.0,[0.279052734375]
text,「はあ？！」デーブ・スペクターが言ったハリウッド情報とは？,そんなのＬｉＬｉＣｏに聞けよ,0.5,[0.425048828125]
text,町内会の餅つき大会が盛り上がりません。その理由とは？,町内会長の車のフロントガラスがクモの巣状に割れている,1.0,[1.1083984375]
text,イケメンアイドルたちのカウントダウンライブが盛り上がりません。なぜ？,こたつでほのぼのトークのみ,0.7499999999999998,[-0.38232421875]
text,乗客が「え～っ？マジかよ…」アホアホ電鉄とは？,特急の名前が「しめじ」,1.0,[0.86328125]
text,ドラマの子役オーディション。付き添いの母親「合格させたくて必死だなぁ…」何をした？,子どもがかんだ瞬間「ぶえっくしょん！」とわざとらしいクシャミ,0.5,[0.81787109375]
text,「飛雄馬よ、そんなことで大騒ぎするな！」何と言った？,父ちゃん！両端が赤いレシートもらったよ！,1.0,[0.8857421875]
text,全校生徒からウザいと言われる体育教師・元気田イクゾーが新しい学校に転任。初日に何をした？,教壇に右ヒジを置き「さぁ誰からだ？」,0.5,[0.89501953125]
text,１０文字作文。テーマは「めんどくさっ」,ロード第１８５４３章,1.0,[-0.345947265625]
text,受験会場にて。「こいつ、合格する気あるのか？」その理由とは？,終了五分前に「あれ？もう始まってる感じ？」,1.0,[1.125]
text,引っ越し屋さんが仕事に集中できない。その理由とは？,ずっとビデオに撮られている,1.0,[0.55224609375]
text,ＮＨＫの人気キャラクターななみちゃんがビーチでリポート。「ニセモノだろ！」何と言った？,きれいな砂のお城にパ～ンチ,0.5,[0.60888671875]
text,旅番組にて。高田延彦さんのひと言に「はぁ？」何と言った？,とてもボンバイエな湯加減でした,1.0,[0.77392578125]
text,阿藤快さんが結婚式で来賓あいさつ。「余計なこと言うなぁ・・・」何と言った？,最寄り駅が遠すぎるよ,0.5,[0.77197265625]
text,このバーテンダーなんか腹立つ。どうして？,コップに息をやたらめったら吐きかける,0.5,[0.94091796875]
text,プロレスラーが「レフェリー代えて」その理由とは？,あらゆる技にどうしても当たってしまう,0.5,[0.51611328125]
text,「クリスマスに何てことを…」女性ＤＪ,この人今年もＦＡＸ送ってる～,1.0,[0.37841796875]
text,テニスの試合。「こいつとダブルス組むんじゃなかった」なぜ？,ポケットの中の小銭がうるさい,0.5,[0.81396484375]
text,プロ野球のウグイス嬢。「なんじゃそれ！？」選手紹介で何と言った？,３番、センター、飼ってるチワワがすっぴんの奥さんに容赦なくほえる 佐藤,1.0,[0.98876953125]
text,「来るんじゃなかった…」どんな結婚式？,花嫁がタバコを吸うためにしょっちゅういなくなる,1.0,[1.1689453125]
text,「なんじゃそれ！」アメリカ版あるあるネタとは？,父方の兄弟はネルシャツ着てる,1.0,[0.93017578125]
text,タイトルマッチ直前！プロレスラー高山善廣が記者会見。「なんじゃそれ！」対戦相手に何と言った？,俺の好きな四字熟語を教えてやる！年功序列だコラー！,1.0,[1.1787109375]
text,ラジオ番組の最終回。「リスナーへのあいさつで何てことを…」女性ＤＪ何と言った？,なぜ最終回かは明日発売の週刊誌みれば分かります,1.0,[1.1123046875]
text,お宝鑑定番組、司会者が「この依頼人早く帰ってほしい…。」どうして？,「左手で描いたのかも」と引き下がらない,0.7499999999999998,[0.212890625]
text,なんじゃそれ！「のど自慢」テレビ欄に書かれた見出しとは？,ディス禁止！のど自慢初！ラップバトル大会！,0.5,[1.412109375]
text,カリスマロック歌手・シャウト矢吹が草野球に参加。「やっぱりロックだなあ」何をした？,「チューニングする」と素振りを始めた,0.5,[1.57421875]
text,合コンにて。参加者が「えっ！？」山下真司さん何と言った？,誰だ！「食いしん坊とコンパなう」ってツイートしたやつ！,1.0,[0.78271484375]
text,『このサーカス団、地味だなぁ』その地味さ加減とは？,会場がマンションの一室,0.0,[0.94970703125]
text,２６年間売れない演歌歌手・下積長子の誕生日。 日記に何と書いた?,五年連続で誕生日とともに梅雨入りです,1.0,[0.60595703125]
text,観客が「はあ？」アンコールで登場したアイドルグループのひと言とは？,はーいちゃちゃっといきまーす！,0.5,[0.896484375]
text,「チャラいニュース」アナウンサーが読んだニュースとは？,鼻のピアスがひんやり冷たい一日となるでしょう,1.0,[-0.312744140625]
text,上司に気に入られることばかり考えている若手社員・タイコモチオが新年のあいさつに。上司の家で何をした？,吉永小百・・・え!?奥様ですか!?,1.0,[-0.0609130859375]
text,動物園。パンダが飼育員にイラッ！その理由とは？,閉園後に飲み屋のおネェさんを連れてくる,1.0,[0.68701171875]
text,このマンガ喫茶「イヤだなあ」その理由とは？,最終巻を読むには追加料金を取られる,1.0,[0.7080078125]
text,10文字作文。テーマは「考えられへん！」,戒名に「ドットコム」,0.5,[0.1768798828125]
text,「そんなこといちいちパパに報告しなくていい！」高橋真麻さん、何と言った？,知ってた？ザリガニよりもクワガタのほうが挟まれたら痛いのよ！,0.5,[0.7763671875]
text,時代劇のオーディション。「こいつ受かりたくて必死だな」何をした？,相づちが「なぬっ！」,1.0,[0.5791015625]
text,このホテルマン距離感近いなあ…。なぜ？,名札を半分だけ手で隠して名前を当てさせようとする,-0.5,[0.517578125]
text,時報を聞くつもりが間違い電話。「えっ！こんなお知らせしてるの？」何が流れた？,間もなく、アホの坂田師匠が起床されます。,1.0,[0.3720703125]
text,彼女との京都旅行が楽しくありません。その理由とは？,「あと残金いくら？」と何度も聞いてきた,1.0,[0.27392578125]
text,彼女と花火大会デート。盛り上がりません。なぜ？,花火が打ち上がるたびに彼女が伏せる,1.0,[2.224609375]
text,社会科見学でパン工場に出かけた小学生がどんより。その理由とは？,工場の機械に差し押さえの札が貼られている,1.0,[0.9296875]
text,試合直前のサッカー日本代表を松木さんが激励。選手たちが「はあ？」何と言った？,お前金髪にしたのにベンチスタートなの？,0.5,[0.5126953125]
text,卒業式。「第２ボタンあげたくない」その理由とは？,男子高,1.0,[1.939453125]
text,全従業員が関西のおばちゃん。「リゾートホテル ＯＢＡＨＡＮ」ってどんなの？,「うちのホテルは星なんていらん！アメ３つや！」,1.0,[1.236328125]
text,名作朗読。変えるな！「吾輩は猫である。名前はまだ無い」をどう読んだ？,吾輩はライチンゲールである レジェンドになれない,1.0,[0.18017578125]
text,「そりゃ負けるよ…」野球監督、何をした？,インタビューではっきり「スナックを開きたい」と言った,0.5,[0.405029296875]
text,ドラマ「純愛ラブラブ夫婦刑事」どんなシーンがありそう？,エンディングは寝室のあかりが消えるところで終わる,1.0,[0.8134765625]
text,１０文字作文。テーマは「やめとけ」,当番組ゴールデン進出,1.0,[0.5185546875]
text,阿藤さんが豪邸訪問リポート。「余計なことを…」何と言った？,これやばいアリだろ？,1.0,[0.888671875]
text,１０文字作文。テーマは「勇気あるなあ」,消しゴム持たずに入試,1.0,[0.70263671875]
text,映画の主役が「ここのスタッフ、ダメだな・・・」何があった？,海での撮影の時に全員水着になる,0.5,[0.86865234375]
text,社歌。「なんじゃそれ！」その歌い出しとは？,A定食には ゼリー付く,1.0,[0.7705078125]
text,店員がこわがりだらけのファミレス「ビビリーズ」ってどんなの？,おしぼりの袋をたたいて割る行為が禁止されている,1.0,[0.82177734375]
text,ふなっしーのラジオ番組。「なんじゃ そのコーナー」何と言った？,続いては いつからクロちゃんに交代してたでしょうか？ のコーナー！,0.5,[0.97607421875]
text,「きょうの料理」にて。土井善晴先生の一言に「はあ？」何と言った？,今日はね「これぞ中流家庭」っていう料理ですよ,1.0,[2.1796875]
text,10文字作文。テーマは「考えられへん！」,説得で名前を間違う母,1.0,[0.1734619140625]
text,「この服 似合ってないんだな」ショップ店員 何と言った？,なんか…私、悔しいです！,1.0,[0.662109375]
text,女の子メロメロ！コンビニ「イケメン・マート」ってどんなの？,１人そうでもないヤツが意外と癒やす,1.0,[0.85009765625]
text,怪獣映画の避難シーン。エキストラに監督がイラッ！何をした？,かかとにローラーが付いた靴で駆け抜けた,0.5,[0.1234130859375]
text,陶芸家が「もうダメ。そろそろ引退かな」。なぜ？,自分の作品がおもしろ画像としてネットにアップされていた,1.0,[0.8779296875]
text,アホアホ美術館のオーディオガイド。「タヒチの女」の解説で何と言った？,芸歴三年目の女性コンビ「ミャンマーズ」が袖で待機しています,1.0,[-0.214599609375]
text,いよいよサッカーＷ杯。「代表チームに聞くことか！」,オレの尊敬できるところを３つ挙げてみようか？,1.0,[0.97607421875]
text,おすしをモチーフにした遊園地「ニギリーランド」ってどんなの？,入場者は腕にかんぴょうを巻かれる,0.5,[1.5380859375]
text,全校生徒からウザいと言われる体育教師・元気田イクゾー。新入生を前に何をした？,逆立ちを見せようとしたがそのまま倒れ亀の水槽を破壊した,1.0,[0.310791015625]
text,「あのキャディー、ダメだなあ…」なぜ？,嘘をつく,1.0,[0.328125]
text,名作朗読。変えるな！「吾輩は猫である。名前はまだ無い」をどう読んだ？,吾輩は婿である 居場所はもう無い,1.0,[1.728515625]
text,「きょうの料理」の土井善晴さん、「ははぁ～ん、女性アシスタントのこと意識してるな」何と言った？,ダメージジーンズで失礼します土井善晴です,1.0,[2.115234375]
text,ルパン三世『峰不二子』が書いたエッセイのタイトルとは？,またつまらぬものを書いてしまった,-0.5,[0.64990234375]
text,「この料理番組、いちいち大げさだなあ…」どんな番組？,料理人の母親が手を合わせて祈っている,0.5,[0.97314453125]
text,彼女とのカラオケデートが盛り上がりません。どうして？,彼女が片思いの曲ばかり歌う,0.5,[1.4912109375]
text,ニュース番組にて。「何じゃその自己紹介！？」鳥越俊太郎さん、何と言った？,こんばんは。次の日の娘からのダメ出しが怖い鳥越俊太郎です,0.5,[2.796875]
text,園児が口をそろえて「こんな幼稚園もうやめたい・・・」その理由とは？,先生の口癖が「子供だから許されるんだぞ」,0.5,[2.083984375]
text,「大喜利クエスト」レベルアップしたはずなのにガッカリ。勇者、どうなった？,老婆心を身につけた,0.0,[-0.468017578125]
text,全校生徒からウザいと言われている体育教師・元気田イクゾー。「チョコもらいたくて必死だな」何をした？,鼻にティッシュを詰めて「準備はできてるぞー！」,1.0,[1.4892578125]
text,彼女とボウリングデート。でも盛り上がりません。なぜ？,ハイタッチのたびに彼女がおしぼりで手を拭く,1.0,[0.77490234375]
text,連休で海外に行く人に空港でインタビュー。この家族腹立つな～。なぜ？,「お土産プレゼント宛先はこちらまで～」と下を指さす,1.0,[0.6484375]
text,モテない男が詠んだ「モテない川柳」ってどんなの？,夢ですら チョコをもらえた ためし無し,0.5,[0.6845703125]
text,恋愛ゲーム。憧れの女の子キャラ大喜利子からクリスマス・イブに電話。「期待したのに…」何と言われた？,アドレス帳の「フナムシ」って誰かと思ったら君か～,1.0,[0.1334228515625]
text,このコーヒーのＣＭ ダメだなあ…。どんなの？,服に付いたコーヒーの染みのことばかり気にしている,0.5,[0.466552734375]
text,アイドルグループのメンバー卒業公演。「あ、私祝福されてないな・・・」その理由とは？,「卒業いつするの？」とドヤ顔で聞かれた,0.5,[1.7236328125]
text,カレンダーを見て「えっ！？」3月30日、母親が書いていた予定とは？,息子に本当のことを言う,0.5,[0.3671875]
text,「このＡＴＭ、イラッとするな～」なぜ？,手のアブラをふいてくださいといちいち言う,0.5,[1.0712890625]
text,お見合いに立ち会った阿藤さん。「余計なこと言うなあ…」何と言った？,俺がしゃべってるんだから誰かししおどし止めろよ！,1.0,[1.2802734375]
text,キマグレン。それじゃがんばれません・・・「ＬＩＦＥ」を何と歌った？,君は日々の金に しがみつくの,1.0,[0.361572265625]
text,セレブ小学校からの転校生のひと言にクラス中が「ザワッ」何とつぶやいた？,じいや ここにいるのがセレばない人たちなの？,0.5,[0.79052734375]
text,水戸黄門に助さんと格さんがイラッ！何があった？,印籠見せずにハートにズッキュンする,1.0,[0.75439453125]
text,テリー伊藤さんが旅番組に出演。「ちゃんとしてください」何と言った？,商店街の皆さん！向こうの角から１００人一斉に走って来て！,0.5,[0.487060546875]
text,相撲部員が女子生徒に恋をする「どす恋ラブストーリー」どんなシーンがありそう？,フラれた後に『わいの一人相撲や』,1.0,[0.51025390625]
text,テニスの試合。「この選手には勝てる！」その理由とは？,え？15点もらえるの？,1.0,[0.7548828125]
text,家電と会話できる少女を描いたドラマ「家電ガール」どんなシーンがありそう？,お金持ちの友達の家の家電は性格が悪い,0.5,[0.74169921875]
text,２５年間売れない演歌歌手・下積長子。最近ちょっとテンションが上がったこととは？,CDがSEAMOの隣に,0.5,[0.402587890625]
text,ビンボー戦隊「カネモッテナインジャー」今週のタイトルとは？,「母さんが夜なべをしてコスチューム編んでくれた」の巻,0.5,[0.61279296875]
text,お見合いにて。「この女性、元ヤンキーだな…」その理由とは？,座ってすぐに灰皿を引き寄せた,1.0,[0.57568359375]
text,アホアホ美術館のオーディオガイド。「タヒチの女」の解説で何と言った？,館長の二人目の奥さんもタヒチの女です,0.5,[1.7783203125]
